3050,EUGENIE,New York
3051,ETHELYN,Baltimore
3052,ESTRELLA,Miami
3053,ENEDINA,San Antonio
3054,EMOGENE,Chicago
3055,EMELIA,Houston
3056,ELVERA,Miami
3057,ELNA,Washington DC
3058,ELMIRA,Austin
3059,ELFRIEDE,Los Angeles
3060,ELEANORA,Las Vegas
3061,ELDORA,San Francisco
3062,ELANA,Dallas
3063,EDEN,New York
3064,EDELMIRA,San Francisco
3065,EDA,New York
3066,EBONI,Atlanta
3067,EARTHA,Springfield
3068,DORTHEA,Boston
3069,DOROTHA,San Francisco
3070,DOMENICA,San Francisco
3071,DESIRAE,Chicago
3072,DENNA,San Francisco
3073,DENEEN,Boston
3074,DEMETRA,New York
3075,DELPHIA,Los Angeles
3076,DELORA,Dallas
3077,DEDRA,Los Angeles
3078,DEBBRA,Baltimore
3079,DEB,Baltimore
3080,DAVINA,Houston
3081,DAVIDA,Miami
3082,DARLINE,Baltimore
3083,DARCIE,Baltimore
3084,DANYELLE,Atlanta
3085,DANNIELLE,San Antonio
3086,DANIELE,Springfield
3087,DANICA,San Francisco
3088,DANI,Chicago
3089,CYTHIA,Houston
3090,CYNDI,Las Vegas
3091,CRISTIN,Los Angeles
3092,CRISTI,Austin
3093,CORRINA,Chicago
3094,CORENE,Los Angeles
3095,CORAZON,New York
3096,CLETA,Las Vegas
3097,CLARIBEL,Atlanta
3098,CINDA,New York
3099,CIERRA,Los Angeles
3100,CIARA,Miami
3101,CHUN,Boston
3102,CHRISTIANE,Chicago
3103,CHRISTIANA,Las Vegas
3104,CHRISTENE,Miami
3105,CHRISTEL,Dallas
3106,CHEYENNE,Miami
3107,CHERRIE,Boston
3108,CHERRI,New York
3109,CHERISE,Los Angeles
3110,CHAROLETTE,New York
3111,CHARLETTE,Austin
3112,CHARISSA,New York
3113,CHANTELLE,Baltimore
3114,CHANA,Baltimore
3115,CECILY,Washington DC
3116,CATHI,San Francisco
3117,CASSIDY,Austin
3118,CARRI,Atlanta
3119,CARON,Miami
3120,CAROLYNN,Atlanta
3121,CAROLANN,San Francisco
3122,CARMA,Chicago
3123,CARLYN,Miami
3124,CARLOTA,Chicago
3125,CARIN,Austin
3126,CANDIS,New York
3127,CANDANCE,San Francisco
3128,CAMI,Los Angeles
3129,BUFFY,Dallas
3130,BREE,Dallas
3131,BREANNE,Washington DC
3132,BRANDEE,Baltimore
3133,BOBBYE,Chicago
3134,BERENICE,Miami
3135,BEA,Boston
3136,BARBIE,Los Angeles
3137,BAILEY,Miami
3138,AYESHA,Los Angeles
3139,AWILDA,Los Angeles
3140,AUREA,Houston
3141,AUDRY,Atlanta
3142,ASHLY,Boston
3143,ASHLIE,Atlanta
3144,ASHELY,Austin
3145,ASHA,Chicago
3146,ARLETTE,San Antonio
3147,ARIELLE,Las Vegas
3148,ARCELIA,Boston
3149,ANTONINA,Miami
3150,ANNELIESE,Boston
3151,ANNABEL,Los Angeles
3152,ANITRA,Los Angeles
3153,ANIKA,Miami
3154,ANGLEA,Boston
3155,ANGELLA,Atlanta
3156,ANASTACIA,Chicago
3157,AMERICA,Miami
3158,AMADA,Springfield
3159,ALYSIA,Los Angeles
3160,ALYCIA,Austin
3161,ALMEDA,Atlanta
3162,ALIDA,Baltimore
3163,ALEXIA,New York
3164,ALETHEA,Chicago
3165,ALENA,Chicago
3166,ALBERTINE,Los Angeles
3167,ALBERTHA,Baltimore
3168,AJA,Austin
3169,AGUSTINA,New York
3170,AFTON,Dallas
3171,ADRIA,New York
3172,ADINA,Austin
3173,ADELLE,New York
3174,ADELLA,San Antonio
3175,ADELIA,San Francisco
3176,ZULEMA,Las Vegas
3177,ZOFIA,Boston
3178,ZITA,Miami
3179,YUN,San Antonio
3180,YUKO,Houston
3181,YUKIKO,Washington DC
3182,YOLANDO,San Antonio
3183,YOLANDE,New York
3184,YING,Dallas
3185,YI,Boston
3186,YEN,Las Vegas
3187,YEE,Dallas
3188,YANIRA,Houston
3189,YANG,Boston
3190,YAN,Boston
3191,WONDA,Washington DC
3192,WILLIA,San Francisco
3193,WILLETTE,San Antonio
3194,WEI,Miami
3195,WALTRAUD,San Francisco
3196,WAI,Baltimore
3197,VIVIENNE,Springfield
3198,VIVIEN,Boston
3199,VIVAN,Washington DC
3200,VIOLETTE,Miami
3201,VINNIE,Baltimore
3202,VINCENZA,Boston
3203,VETA,Dallas
3204,VERSIE,Baltimore
3205,VERNETTA,Boston
3206,VERLIE,Springfield
3207,VERLENE,Houston
3208,VERENA,Boston
3209,VERDIE,Dallas
3210,VERDELL,San Antonio
3211,VEOLA,San Francisco
3212,VENICE,Baltimore
3213,VENA,San Antonio
3214,VELVET,Springfield
3215,VELLA,San Francisco
3216,VANNESSA,Miami
3217,VANITA,Houston
3218,VANESA,Dallas
3219,VANDA,Baltimore
3220,VALLIE,Las Vegas
3221,VALERY,Chicago
3222,VALDA,Dallas
3223,USHA,Miami
3224,TYESHA,Las Vegas
3225,TWANA,Springfield
3226,TUYET,Los Angeles
3227,TRULA,Dallas
3228,TRUDIE,Boston
3229,TRUDI,Boston
3230,TRINITY,Boston
3231,TRANG,Miami
3232,TOWANDA,Las Vegas
3233,TOSHIKO,Baltimore
3234,TONIE,Las Vegas
3235,TONDA,Miami
3236,TOMOKO,Atlanta
3237,TOMIKA,Austin
3238,TINY,Austin
3239,TIESHA,Los Angeles
3240,TIANNA,Houston
3241,THU,Los Angeles
3242,THRESA,Chicago
3243,THOMASINE,Austin
3244,THERESIA,San Francisco
3245,THEOLA,Los Angeles
3246,THAO,Austin
3247,THALIA,Chicago
3248,TESHA,Boston
3249,TERRESA,Springfield
3250,TEREASA,Houston
3251,TEQUILA,Baltimore
3252,TENNILLE,New York
3253,TENNIE,San Antonio
3254,TEMEKA,Atlanta
3255,TAWNY,Los Angeles
3256,TASHIA,Washington DC
3257,TARAH,Washington DC
3258,TANNA,Atlanta
3259,TANJA,Las Vegas
3260,TAMMARA,San Antonio
3261,TAMICA,Austin
3262,TAMESHA,Washington DC
3263,TAMEKIA,Baltimore
3264,TAMEIKA,Boston
3265,TAMALA,Boston
3266,TAM,Miami
3267,TALITHA,Atlanta
3268,TALISHA,Chicago
3269,TAKISHA,Los Angeles
3270,TABETHA,San Francisco
3271,SYREETA,New York
3272,SYNTHIA,Austin
3273,SUZANN,Miami
3274,SUK,San Francisco
3275,SUELLEN,Houston
3276,SUEANN,Austin
3277,SUDIE,Austin
3278,STEPHANE,Houston
3279,STEFFANIE,Washington DC
3280,STEFANIA,Washington DC
3281,SPRING,Austin
3282,SORAYA,Atlanta
3283,SOOK,Houston
3284,SOO,Springfield
3285,SONG,San Antonio
3286,SOMMER,Boston
3287,SOLANGE,Boston
3288,SO,Las Vegas
3289,SLYVIA,Springfield
3290,SKYE,Chicago
3291,SINDY,Baltimore
3292,SILVANA,Baltimore
3293,SILVA,New York
3294,SIGNE,Baltimore
3295,SHU,Washington DC
3296,SHOSHANA,San Francisco
3297,SHONNA,Washington DC
3298,SHONA,Los Angeles
3299,SHIRLEEN,Chicago
3300,SHIRA,Dallas
3301,SHERY,Miami
3302,SHERRELL,Baltimore
3303,SHERLYN,San Francisco
3304,SHERLY,Boston
3305,SHERLEY,Baltimore
3306,SHENITA,San Francisco
3307,SHEMIKA,Baltimore
3308,SHELBA,Boston
3309,SHELA,Boston
3310,SHEILAH,Las Vegas
3311,SHEA,Atlanta
3312,SHAWNNA,Las Vegas
3313,SHAWNEE,Dallas
3314,SHAWNDA,San Francisco
3315,SHAWANA,Atlanta
3316,SHAVONNE,Springfield
3317,SHAVON,Houston
3318,SHAUNNA,Miami
3319,SHARYL,Los Angeles
3320,SHARLEEN,Baltimore
3321,SHARITA,Houston
3322,SHANICE,San Francisco
3323,SHANELLE,Miami
3324,SHANEKA,Washington DC
3325,SHAKIRA,Springfield
3326,SHA,Baltimore
3327,SERINA,San Francisco
3328,SELENE,San Francisco
3329,SEBRINA,San Francisco
3330,SCARLET,Los Angeles
3331,SAVANNA,Las Vegas
3332,SARINA,Las Vegas
3333,SARI,Miami
3334,SANTINA,Los Angeles
3335,SANTANA,New York
3336,SANORA,Austin
3337,SAMIRA,Atlanta
3338,SAMARA,Dallas
3339,SALOME,Austin
3340,SALENA,Springfield
3341,SACHIKO,Austin
3342,RUBIE,Las Vegas
3343,ROZELLA,Dallas
3344,ROSIA,San Antonio
3345,ROSANN,Miami
3346,ROSANA,Boston
3347,ROSAMOND,Houston
3348,RONNI,San Francisco
3349,RONI,Dallas
3350,ROMELIA,Las Vegas
3351,ROMAINE,New York
3352,ROCHELL,Washington DC
3353,RISA,Dallas
3354,RIKKI,Washington DC
3355,RETTA,San Francisco
3356,RENETTA,Miami
3357,REMEDIOS,Boston
3358,REIKO,Austin
3359,REGENIA,Atlanta
3360,REGENA,Springfield
3361,REDA,Dallas
3362,REBBECCA,Houston
3363,REBBECA,Dallas
3364,REATHA,Chicago
3365,RAYNA,Springfield
3366,RAYLENE,Las Vegas
3367,RAYE,Austin
3368,RASHEEDA,Chicago
3369,RANDEE,Washington DC
3370,RANAE,Springfield
3371,RANA,Chicago
3372,RAMONITA,Chicago
3373,RAINA,Baltimore
3374,RAEANN,Austin
3375,RACHELL,San Antonio
3376,RACHELE,Boston
3377,QUIANA,San Antonio
3378,QUEENIE,Dallas
3379,QIANA,Washington DC
3380,PORSHA,San Francisco
3381,PIPER,New York
3382,PIEDAD,Washington DC
3383,PIA,Las Vegas
3384,PETRINA,Los Angeles
3385,PENNI,Houston
3386,PENNEY,San Antonio
3387,PEARLENE,Los Angeles
3388,PEARLE,Miami
3389,PAULETTA,Houston
3390,PATRINA,Austin
3391,PATIENCE,Baltimore
3392,PARTICIA,Los Angeles
3393,PANDORA,New York
3394,PAMELLA,Springfield
3395,PAMELIA,New York
3396,OZELLA,Chicago
3397,OSSIE,Baltimore
3398,ONEIDA,New York
3399,OMEGA,Washington DC
3400,OLYMPIA,Miami
3401,ODILIA,San Antonio
3402,OBDULIA,San Francisco
3403,NYLA,Miami
3404,NORAH,Atlanta
3405,NOMA,Los Angeles
3406,NOELLA,San Francisco
3407,NIKOLE,Baltimore
3408,NIKIA,Baltimore
3409,NIEVES,Las Vegas
3410,NICOLLE,San Antonio
3411,NICOL,Las Vegas
3412,NICKOLE,Washington DC
3413,NICKIE,Washington DC
3414,NGOC,Austin
3415,NGA,Miami
3416,NETA,Miami
3417,NERISSA,Boston
3418,NEOMA,San Francisco
3419,NELIA,Dallas
3420,NATOSHA,Baltimore
3421,NARCISA,Springfield
3422,NAOMA,Miami
3423,NANCIE,Dallas
3424,NANA,Houston
3425,NAKITA,Houston
3426,MYUNG,Houston
3427,MYRTIE,Washington DC
3428,MYRLE,San Francisco
3429,MUI,Dallas
3430,MOZELLA,Baltimore
3431,MONSERRATE,Springfield
3432,MIRTHA,San Francisco
3433,MIREILLE,Boston
3434,MINNA,San Francisco
3435,MIN,Springfield
3436,MILAGRO,Los Angeles
3437,MILA,Austin
3438,MIKKI,Dallas
3439,MIKA,Houston
3440,MIGUELINA,San Francisco
3441,MICKI,New York
3442,MICHIKO,Las Vegas
3443,MICHELINE,Austin
3444,MERRI,Springfield
3445,MERNA,Miami
3446,MERLENE,Washington DC
3447,MERILYN,Austin
3448,MERIDITH,Las Vegas
3449,MERI,Los Angeles
3450,MELYNDA,New York
3451,MELLIE,Dallas
3452,MELISSIA,Las Vegas
3453,MELANY,Boston
3454,MELAINE,Los Angeles
3455,MEGHANN,Austin
3456,MEGGAN,Boston
3457,MCKENZIE,Miami
3458,MAYE,Atlanta
3459,MAYBELL,Los Angeles
3460,MATHILDE,San Francisco
3461,MASAKO,Austin
3462,MARYAM,Houston
3463,MARYALICE,San Francisco
3464,MARYA,Los Angeles
3465,MARQUETTA,Chicago
3466,MARNI,Dallas
3467,MARNA,Houston
3468,MARLEN,Los Angeles
3469,MARLEEN,Austin
3470,MARLANA,Washington DC
3471,MARKITA,Springfield
3472,MARILU,Baltimore
3473,MARIEL,Houston
3474,MARGURITE,Springfield
3475,MARGUERITA,New York
3476,MARGORIE,Atlanta
3477,MARGIT,Houston
3478,MARGET,Boston
3479,MARGERET,San Francisco
3480,MARGART,Atlanta
3481,MARGARITE,Washington DC
3482,MARGARETTA,Miami
3483,MARGARETT,Los Angeles
3484,MARGARETA,Boston
3485,MAREN,Austin
3486,MARCELINE,Baltimore
3487,MAPLE,Dallas
3488,MANDA,San Antonio
3489,MANA,Baltimore
3490,MAMMIE,Chicago
3491,MALISA,Baltimore
3492,MALIKA,Los Angeles
3493,MAIDA,Washington DC
3494,MAIA,Miami
3495,MAGEN,Miami
3496,MAGDALEN,Washington DC
3497,MAGARET,Boston
3498,MAGAN,Springfield
3499,MAGALY,Chicago
3500,MADLYN,Los Angeles
3501,MADIE,San Antonio
3502,MADALYN,Las Vegas
3503,MADALINE,Los Angeles
3504,MACY,Houston
3505,MACIE,Dallas
3506,LYNSEY,New York
3507,LYNELLE,Las Vegas
3508,LYNELL,Miami
3509,LUVENIA,Springfield
3510,LURLINE,New York
3511,LUNA,New York
3512,LUISE,Austin
3513,LUDIE,San Francisco
3514,LUCRECIA,Los Angeles
3515,LUCINA,Atlanta
3516,LOYCE,Atlanta
3517,LOVELLA,Washington DC
3518,LOUVENIA,Las Vegas
3519,LOUANNE,San Francisco
3520,LORY,Chicago
3521,LORIANN,Washington DC
3522,LOREE,Boston
3523,LORE,New York
3524,LONNA,Boston
3525,LONI,Austin
3526,LOMA,Baltimore
3527,LOIDA,Baltimore
3528,LOAN,Atlanta
3529,LIVIA,Las Vegas
3530,LISHA,Las Vegas
3531,LISBETH,San Antonio
3532,LING,Miami
3533,LILLA,Washington DC
3534,LILI,Springfield
3535,LIGIA,Washington DC
3536,LIEN,Boston
3537,LIBRADA,Springfield
3538,LIBERTY,Washington DC
3539,LEZLIE,Washington DC
3540,LEXIE,Houston
3541,LETTY,San Francisco
3542,LESIA,San Antonio
3543,LERA,New York
3544,LEONORE,Austin
3545,LEONILA,Washington DC
3546,LEONIE,Atlanta
3547,LEONARDA,Atlanta
3548,LENNA,San Francisco
3549,LEIGHANN,Austin
3550,LEEANNE,New York
3551,LEEANNA,Washington DC
3552,LEANA,San Antonio
3553,LE,Chicago
3554,LAYLA,Atlanta
3555,LAWANNA,New York
3556,LAWANA,Houston
3557,LAVONIA,San Francisco
3558,LAVERNA,Houston
3559,LAVERA,New York
3560,LAURINE,Houston
3561,LAURICE,Atlanta
3562,LAURE,Las Vegas
3563,LAUNA,New York
3564,LATRINA,Dallas
3565,LATORIA,Washington DC
3566,LATICIA,San Antonio
3567,LATIA,Miami
3568,LATESHA,Miami
3569,LATASHIA,San Antonio
3570,LASHUNDA,San Francisco
3571,LASANDRA,San Francisco
3572,LARONDA,Las Vegas
3573,LARISA,Chicago
3574,LARHONDA,Los Angeles
3575,LARAINE,Boston
3576,LARAE,Los Angeles
3577,LANELL,Baltimore
3578,LAILA,Las Vegas
3579,LADY,San Antonio
3580,KYMBERLY,Atlanta
3581,KYM,Las Vegas
3582,KRYSTA,New York
3583,KRISTEL,Springfield
3584,KOURTNEY,Washington DC
3585,KINDRA,Los Angeles
3586,KIMIKO,Baltimore
3587,KIMBERY,Houston
3588,KIMBERLIE,New York
3589,KIMBERLI,Austin
3590,KIMBER,Houston
3591,KILEY,Miami
3592,KIESHA,Dallas
3593,KIERA,Boston
3594,KIANA,San Antonio
3595,KENYETTA,Los Angeles
3596,KENISHA,Dallas
3597,KENA,Houston
3598,KELLYE,Atlanta
3599,KELLEE,San Francisco
3600,KELLE,Baltimore
3601,KEESHA,Las Vegas
3602,KEENA,Springfield
3603,KAZUKO,Boston
3604,KAYLENE,Los Angeles
3605,KAYLEIGH,Chicago
3606,KAYLEEN,San Francisco
3607,KATTIE,Washington DC
3608,KATRICE,Baltimore
3609,KATLYN,Springfield
3610,KATIA,Houston
3611,KATI,Springfield
3612,KATHEY,San Francisco
3613,KATHERN,Baltimore
3614,KATHERIN,San Francisco
3615,KATHE,Baltimore
3616,KATHARINA,Austin
3617,KATHALEEN,Baltimore
3618,KASSIE,San Francisco
3619,KASIE,Austin
3620,KARYL,Springfield
3621,KARREN,Atlanta
3622,KARMEN,Houston
3623,KARMA,Austin
3624,KARLEEN,Springfield
3625,KARINE,Austin
3626,KAREY,New York
3627,KAM,Miami
3628,KALI,Houston
3629,KALEY,Houston
3630,KACY,Austin
3631,JUTTA,Springfield
3632,JUNITA,San Francisco
3633,JULIENNE,Austin
3634,JULIANE,Atlanta
3635,JULEE,Houston
3636,JOYE,San Francisco
3637,JOSLYN,Springfield
3638,JOSELYN,Atlanta
3639,JONELLE,San Francisco
3640,JONELL,Boston
3641,JONA,Miami
3642,JOLIE,Baltimore
3643,JOLANDA,San Antonio
3644,JOHANA,San Antonio
3645,JOELLA,Washington DC
3646,JOEANN,Dallas
3647,JODEE,Las Vegas
3648,JINA,Atlanta
3649,JIN,Springfield
3650,JESUSA,Washington DC
3651,JESSI,Springfield
3652,JESSENIA,San Antonio
3653,JESENIA,Chicago
3654,JENNEFER,Atlanta
3655,JENISE,Houston
3656,JENINE,Washington DC
3657,JENICE,Las Vegas
3658,JENI,Dallas
3659,JENETTE,Las Vegas
3660,JENELL,Austin
3661,JEN,Austin
3662,JEANENE,Houston
3663,JAZMINE,San Antonio
3664,JANN,San Francisco
3665,JANITA,Atlanta
3666,JANETTA,Chicago
3667,JANETT,San Francisco
3668,JANETH,New York
3669,JANESSA,Las Vegas
3670,JANAY,Austin
3671,JALEESA,Las Vegas
3672,JADWIGA,Boston
3673,JACQULYN,Baltimore
3674,JACQUILINE,San Antonio
3675,JACQUELYNN,San Antonio
3676,JACQUELYNE,Springfield
3677,JACQUALINE,New York
3678,JACKI,Springfield
3679,IVANA,Las Vegas
3680,ISIS,Boston
3681,ISIDRA,Washington DC
3682,ISAURA,Las Vegas
3683,ISA,Miami
3684,IRMGARD,Atlanta
3685,IRISH,Boston
3686,IRINA,Houston
3687,INOCENCIA,San Antonio
3688,INGER,Baltimore
3689,INELL,Washington DC
3690,INDIRA,New York
3691,ILUMINADA,Washington DC
3692,ILDA,Houston
3693,ILANA,Dallas
3694,IGNACIA,San Antonio
3695,IESHA,Las Vegas
3696,IDELL,Washington DC
3697,HYUN,Austin
3698,HYON,Miami
3699,HYE,Houston
3700,HYACINTH,Houston
3701,HONEY,Las Vegas
3702,HOLLEY,Miami
3703,HIROKO,Boston
3704,HILMA,Houston
3705,HILDRED,Boston
3706,HILDEGARDE,Los Angeles
3707,HILDE,New York
3708,HILARIA,Austin
3709,HERMINE,New York
3710,HERMINA,Baltimore
3711,HENRIETTE,New York
3712,HEIDE,Houston
3713,HEE,Las Vegas
3714,HEDY,Las Vegas
3715,HARMONY,Boston
3716,HANNELORE,Chicago
3717,HANH,Boston
3718,HANA,Baltimore
3719,HALINA,Las Vegas
3720,HAE,Houston
3721,HA,Baltimore
3722,GWYN,Baltimore
3723,GWENN,Chicago
3724,GWENDA,San Antonio
3725,GUDRUN,Austin
3726,GRACIA,Chicago
3727,GLYNDA,Austin
3728,GLINDA,San Antonio
3729,GLENNIS,San Francisco
3730,GLENNIE,New York
3731,GLENDORA,Los Angeles
3732,GLADY,Chicago
3733,GIGI,Dallas
3734,GIA,Houston
3735,GERTRUD,Springfield
3736,GERTHA,Chicago
3737,GEORGINE,Austin
3738,GEORGENE,Las Vegas
3739,GENNIE,Springfield
3740,GENIE,Washington DC
3741,GENIA,New York
3742,GEARLDINE,Miami
3743,GAYLENE,Austin
3744,GARNETT,Miami
3745,GABRIELE,Atlanta
3746,FUMIKO,Atlanta
3747,FREEDA,Miami
3748,FREDIA,Baltimore
3749,FREDERICKA,Las Vegas
3750,FREDERICA,New York
3751,FRANCOISE,Las Vegas
3752,FRANCINA,Austin
3753,FRANCIE,Dallas
3754,FRANCE,Boston
3755,FLORINDA,San Antonio
3756,FLORETTA,Boston
3757,FLORENTINA,Baltimore
3758,FLORENCIA,Atlanta
3759,FLORANCE,Las Vegas
3760,FLO,Los Angeles
3761,FLAVIA,Baltimore
3762,FERNANDA,Atlanta
3763,FE,San Antonio
3764,FAUSTINA,New York
3765,FARAH,Las Vegas
3766,FAE,Austin
3767,EXIE,Springfield
3768,EVELYNE,Atlanta
3769,EVELINE,Chicago
3770,EVELINA,Las Vegas
3771,EVELIN,Chicago
3772,ETHYL,Baltimore
3773,ETHELENE,Washington DC
3774,ESTELL,Houston
3775,ESTA,Miami
3776,ERMINIA,Dallas
3777,ERMELINDA,San Antonio
3778,ERLINE,Chicago
3779,ERLENE,Atlanta
3780,ERINN,San Antonio
3781,EPIFANIA,Boston
3782,ENOLA,Springfield
3783,ENEIDA,Baltimore
3784,EMMY,Baltimore
3785,EMMIE,San Francisco
3786,EMILEE,San Francisco
3787,EMIKO,Baltimore
3788,EMELDA,Boston
3789,EMA,Dallas
3790,ELVINA,Boston
3791,ELVIE,Chicago
3792,ELSE,Houston
3793,ELOIS,Baltimore
3794,ELODIA,Baltimore
3795,ELLYN,New York
3796,ELLY,Las Vegas
3797,ELKE,Dallas
3798,ELIZBETH,New York
3799,ELICIA,Houston
3800,ELIANA,Washington DC
3801,ELENORA,Los Angeles
3802,ELENI,Houston
3803,ELEASE,Washington DC
3804,ELAYNE,Springfield
3805,ELANOR,San Francisco
3806,EDDA,San Francisco
3807,ECHO,Baltimore
3808,EARLEEN,Dallas
3809,EARLEAN,Houston
3810,DYAN,Baltimore
3811,DUNG,Los Angeles
3812,DRUSILLA,Baltimore
3813,DRUCILLA,Springfield
3814,DREMA,San Antonio
3815,DREAMA,Boston
3816,DOT,San Francisco
3817,DORINE,Boston
3818,DORIE,Boston
3819,DORATHY,Boston
3820,DONYA,Washington DC
3821,DONETTA,Dallas
3822,DOMONIQUE,Washington DC
3823,DOMINQUE,Houston
3824,DOLORIS,Miami
3825,DIONNA,Washington DC
3826,DIONE,Las Vegas
3827,DIMPLE,New York
3828,DIGNA,New York
3829,DIEDRE,Los Angeles
3830,DIEDRA,Dallas
3831,DIAMOND,Washington DC
3832,DEVORAH,Washington DC
3833,DEVORA,Houston
3834,DEVONA,Boston
3835,DETRA,Springfield
3836,DESIRE,San Antonio
3837,DENNISE,Boston
3838,DENITA,Las Vegas
3839,DENISHA,Boston
3840,DENESE,Baltimore
3841,DEMETRICE,Miami
3842,DELTA,Atlanta
3843,DELPHA,Houston
3844,DELL,Boston
3845,DELISA,Miami
3846,DELINDA,San Antonio
3847,DELICIA,Houston
3848,DELENA,Austin
3849,DELANA,Las Vegas
3850,DEEANN,Boston
3851,DEBROAH,Los Angeles
3852,DEBBI,Springfield
3853,DEANE,Los Angeles
3854,DEANDRA,San Francisco
3855,DAYLE,Baltimore
3856,DAWNE,Baltimore
3857,DARBY,Boston
3858,DAPHINE,Atlanta
3859,DANUTA,Houston
3860,DANNETTE,Springfield
3861,DANIKA,New York
3862,DANIA,Dallas
3863,DANAE,Dallas
3864,DALILA,Los Angeles
3865,DAISEY,Boston
3866,DAHLIA,Chicago
3867,DAGMAR,Baltimore
3868,CRISTIE,Washington DC
3869,CRISTEN,New York
3870,CRISTA,Houston
3871,CRISSY,Los Angeles
3872,CRISELDA,Miami
3873,CORLISS,Los Angeles
3874,CORIE,Houston
3875,CORETTA,Baltimore
3876,COREEN,Austin
3877,CORDIE,Austin
3878,CONSUELA,Baltimore
3879,CONCHITA,San Francisco
3880,COLLEN,New York
3881,COLETTA,Miami
3882,CLOTILDE,Houston
3883,CLEORA,New York
3884,CLEOPATRA,Baltimore
3885,CLEMMIE,San Francisco
3886,CLEMENTINA,Austin
3887,CLARITA,Austin
3888,CLARINE,Dallas
3889,CIERA,Chicago
3890,CICELY,Los Angeles
3891,CHRISTENA,Dallas
3892,CHRISTEEN,New York
3893,CHIN,Dallas
3894,CHERYLL,Springfield
3895,CHERRYL,Atlanta
3896,CHERISH,San Francisco
3897,CHAYA,San Francisco
3898,CHAU,Washington DC
3899,CHARISE,Atlanta
3900,CHANTELL,Washington DC
3901,CHANTE,Los Angeles
3902,CELINE,New York
3903,CELESTINA,San Antonio
3904,CELENA,New York
3905,CECILA,Atlanta
3906,CATHEY,Atlanta
3907,CATERINA,Baltimore
3908,CATARINA,Houston
3909,CASIE,Washington DC
3910,CAROLYNE,Washington DC
3911,CARMON,Boston
3912,CARMELINA,Chicago
3913,CARLINE,New York
3914,CARLIE,San Francisco
3915,CARLEY,Los Angeles
3916,CARLETTA,Los Angeles
3917,CARISA,San Antonio
3918,CARIE,Boston
3919,CAPRICE,Washington DC
3920,CANDYCE,San Francisco
3921,CANDIE,Atlanta
3922,CAMMIE,Houston
3923,CAMELIA,Houston
3924,BRYNN,Boston
3925,BRUNILDA,San Antonio
3926,BRONWYN,Boston
3927,BRITTNI,Houston
3928,BRITNI,Los Angeles
3929,BRITANY,San Antonio
3930,BRINDA,San Francisco
3931,BRIGIDA,San Francisco
3932,BRIGID,Dallas
3933,BRANDA,Los Angeles
3934,BLYTHE,San Antonio
3935,BIRGIT,Dallas
3936,BILLYE,New York
3937,BEVERLEE,Atlanta
3938,BEV,Springfield
3939,BETSEY,Springfield
3940,BETHEL,San Francisco
3941,BETHANN,Dallas
3942,BERNETTA,Houston
3943,BERNEICE,Springfield
3944,BELIA,San Antonio
3945,BECKIE,Springfield
3946,BARBERA,Atlanta
3947,BARBAR,Springfield
3948,BABETTE,Chicago
3949,BABARA,New York
3950,AZUCENA,Chicago
3951,AYANNA,Springfield
3952,AYANA,Miami
3953,AVELINA,New York
3954,AUNDREA,Dallas
3955,AUGUSTINA,Boston
3956,AUDREA,Baltimore
3957,AUDIE,Los Angeles
3958,ASUNCION,San Antonio
3959,ASSUNTA,Baltimore
3960,ASHLYN,Miami
3961,ASHLI,Boston
3962,ARVILLA,Washington DC
3963,ARNITA,Atlanta
3964,ARNETTA,Springfield
3965,ARMINDA,Chicago
3966,ARMANDA,Austin
3967,ARLETTA,Baltimore
3968,ARLENA,San Francisco
3969,ARLA,Baltimore
3970,ARIE,Atlanta
3971,ARIANNA,San Antonio
3972,ARIANE,New York
3973,ARDELLA,San Francisco
3974,ARDELL,Washington DC
3975,ARACELIS,Houston
3976,APRYL,San Antonio
3977,ANYA,Boston
3978,ANTONIETTA,Baltimore
3979,ANNIS,Houston
3980,ANNICE,Springfield
3981,ANNETT,Miami
3982,ANNAMAE,San Francisco
3983,ANNALISA,Washington DC
3984,ANNALEE,New York
3985,ANNABELL,Austin
3986,ANJANETTE,Austin
3987,ANGLE,Los Angeles
3988,ANGELIKA,Atlanta
3989,ANGELIC,Miami
3990,ANGELES,Miami
3991,ANGELENA,Washington DC
3992,ANGELE,Washington DC
3993,ANETTE,Chicago
3994,ANDREE,Dallas
3995,AMMIE,San Antonio
3996,AMINA,San Antonio
3997,ALYSHA,Miami
3998,ALYSE,Boston
3999,ALVERA,Baltimore
4000,ALTHA,Boston
4001,ALMETA,Washington DC
4002,ALLINE,Austin
4003,ALLEGRA,Springfield
4004,ALLA,San Antonio
4005,ALIZA,Springfield
4006,ALIX,Dallas
4007,ALISIA,Chicago
4008,ALISHIA,Atlanta
4009,ALISE,Los Angeles
4010,ALICA,Baltimore
4011,ALIA,San Antonio
4012,ALETHIA,Boston
4013,ALEJANDRINA,Las Vegas
4014,ALEIDA,Chicago
4015,ALBERTINA,New York
4016,AKIKO,Springfield
4017,ADRIENE,Austin
4018,ADALINE,Atlanta
4019,ZONIA,San Francisco
4020,ZETTA,San Antonio
4021,ZENIA,Washington DC
4022,ZANA,Atlanta
4023,ZADA,Las Vegas
4024,YVONE,Las Vegas
4025,YURIKO,New York
4026,YURI,Los Angeles
4027,YUONNE,Springfield
4028,YUNG,Dallas
4029,YULANDA,New York
4030,YUKI,Houston
4031,YUK,San Antonio
4032,YUETTE,Miami
